"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"KV Rhön-Grabfeld »Gartenkultur und Landespflege«","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1728165&page=34","Gartenbauvereine des Kreisverbandes präsentiereneine Woche die unterschiedlichstenThemen mit Schwerpunkt Anbau von Streuobstund Beeren, Geenpool, dazu die Schönheit derLandschaft und Dörfer in der Rhön<><>Do 9.8. – Di 14.8., OGV Stetten»Rhöner Streuobst« mit Verkostung von Obstund Beerenweinen<><>Sa 11.8., OGV Mellrichstadt»Mellrichstadt und seine Rosen«, mit Rosenbowle und Rosengelée, dazu Veredlungstechniken bei Rosen<><>Mi 15.8., OGV SondheimInformationen zum Bibelgarten, Life-Cookingmit Kräutern aus dem Bibelgarten, Kinderprogramm",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Wasser im Garten","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1730084&page=34","""Irgendwas mit Wasser hätten wir schon gerne"", ist ein Wunsch vieler Gartenbesitzer. Möglichkeiten dafür bieten unsere frostfesten Keramikwasserspiele an. Die Töpferei Bösl aus Giebelstadt / Essfeld zeigt praktische Beispiele der Umsetzung und informiert über die Möglichkeiten, wie Sie das Element Wasser in Ihrem Garten zur Geltung bringen können.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Gemeinsam erleben-Ferienbetreuung der Lebenshilfe","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1719643&page=34","Gemeinsam erleben-Ferienbetreuung der Lebenshilfe 09.15 Uhr - 11.30 Uhr Flying Circus, 11.30 Uhr  - 16.15 Uhr Landesgartenschau erkundenDas Inklusionsprojekt der Lebenshilfe Würzburg, bietet auf dem Landesgartenschau Gelände eine inklusive „Gemeinsam erleben-Ferienbetreuung“ für Kinder und Jugendliche mit Unterstützungsbedarf an. Es wird gemeinsam in den Pfingstferien sowie in den ersten drei Wochen der Sommerferien 2018 das Gelände der Landesgartenschau erkundet. Das Gelände der Landesgartenschau bietet atemberaubende Spielplätze, ein Circuszelt, in dem es vieles zu entdecken gibt, sowie zahlreiche Aktionen für Kinder und Jugendliche von anderen Veranstaltern. Die Kinder und Jugendlichen erhalten von AssistentInnen der Lebenshilfe die notwendige Unterstützung um an den Angeboten und Aktionen der anderen Anbieter auf der Landesgartenschau teilnehmen zu können. Wir freuen uns schon sehr auf ein gemeinsames Abenteuer auf der Landesgartenschau in Würzburg. Termine:Pfingstferien:  22.05.18 - 01.06.18Sommerferien:  30.07.18 - 17.08.18(ausgenommen sind Feiertage und Wochenenden) Die Ferienbetreuung startet um 9.15 Uhr und endet um 16.15 Uhr am Eingang „Wissensgärten“ (siehe Geländeplan). Mehr Informationen und das benötigte Anmeldeformular erhalten Sie auf der Homepage der Lebenshilfe: http://www.lebenshilfe-wuerzburg.de/inklusionsprojekt.html",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.395833333333333,0.479166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1719773&page=34","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Wald - Nachhaltiger Gewinn für alle","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1728063&page=34","Vom Lebensraum bis zum CO²-Fresser, von der Solarfabrik bis zur Wellness-Oase - der Wald kann alles!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.416666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Heilpflanzen gestern – heute – morgen","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1716952&page=34","Diese Heilpflanzenführung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Heilpflanzenbeete der Forschergruppe Klostermedizin. Pflanzen mit antibiotischer Wirkung bilden dabei einen Schwerpunkt. Treffpunkt ist der Pavillon des BUND Naturschutz.     Leitung: Team der Forschergruppe Klostermedizin",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.458333333333333,0.479166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Kräuterbüschel binden","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=34&ev%5Bid%5D=1718045&page=34","Blumen, Kräuter, Pflanzen in ihrer bunten Vielfalt nehmen Sie bei der LGS wahr und lernen diese kennen. Von alters her binden Menschen zum Fest „Maria Himmelfahrt“, das wir am 15. August feiern, Kräuterbüschel. Diesen Brauch, der in Franken eine Tradition hat, möchten wir aufgreifen, darüber ins Gespräch kommen und alle, die Freude daran haben einladen ein buntes Kräuterbüschel zum Mitnehmen zu binden. Schauen Sie einfach mal vorbei!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.458333333333333,0.666666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"RuhePunkt12","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1718617&page=35","Eine Viertelstunde mitten am Tag zum Innehalten und Verschnaufen: Herzliche Einladung zum „RuhePunkt12“. Frauen und Männer aus verschiedenen christlichen Kirchen und Einrichtungen bieten Ihnen einen Impuls, ein paar Gedanken für den Tag an. Musik lädt zum Entspannen und Abschalten ein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.5,0.510416666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Seniorentanz - ErlebnisTanz","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1718769&page=35","Wir Tanzleiterinnen für ErlebnisTanz und Seniorentanz haben das Zertifikat des BVST. Wir haben jahrelange Erfahrung mit eigenen Gruppen und haben auch schon mehrmals bei Tanzfesten im „Großen Kreis“ angesagt. Bei den Tanznachmittagen wird unsere Gruppe erst kurz vortanzen und dann werden die Gartenschaubesucher zum Mittanzen aufgefordert. Es sind Tänze mit einfachen Schrittfolgen zu ansprechenden Melodie vorgesehen. Wir werden Kreistänze, Line Dance, Gassentänze und Folkloretänze anbieten. Es sind keine Tanzpartner erforderlich.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.5625,0.625,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Heilpflanzen gestern – heute – morgen","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716958&page=35","Diese Heilpflanzenführung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Anschauungsobjekte der Führung sind die Heilpflanzenbeete der Forschergruppe Klostermedizin. Pflanzen mit antibiotischer Wirkung bilden dabei einen Schwerpunkt. Treffpunkt ist der Pavillon des BUND Naturschutz. Leitung: Team der Forschergruppe Klostermedizin",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.666666666666667,0.6875,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"""Der Duft der Lotusblüte"" - hilfreiche Einsichten für den Tag","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1718686&page=35","Sie hören eine der täglichen Lehrreden der buddhistischen Meisterin Ji Kwang Dae Poep Sa Nim, eine sogenanntes Daily Sutra. Daily Sutras sind lebenspraktische Botschaften. Sie sollen Sie auf den jeweiligen Tag einstimmen. Durch sie erhalten Sie die Anregung für eine klare und verantwortungsvolle Richtung, statt sich von den Alltagsbedrängnissen und -verwirrungen bestimmen und mitreißen zu lassen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-14,2018-08-14,0.666666666666667,0.677083333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Fuchsien und ihre Vielfalt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716324&page=35","Christa Lehmeier aus Eichenhofen präsentiert im Gärtnerischen Infotower Fuchsien in ihrer ganzen Vielfalt.  Sie erhalten wertvolle Tipps zur Pflege, Vermehrung, Überwinterung und Pflanzung Ihrer Fuchsien. Sammlersorten und winterharte Staudenfuchsien sind wohl das Highlight dieser Aktionstage. Lassen Sie sich überraschen!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Biodiversität - Gelebte Vielfalt im Nationalpark Bayerischer Wald","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716358&page=35","Der Nationalpark Bayerischer Wald präsentiert sich unter dem Leitgedanken „Biodiversität - Gelebte Vielfalt im Nationalpark Bayerischer Wald“ vom 10. bis 15. August 2018 auf der Landesgartenschau in Würzburg im Pavillon des Bayerischen Umweltministeriums. Der Nationalpark Bayerischer Wald ist ein Hotspot der Artenvielfalt mit über 7000 Pflanzen- und Tierarten. Aber der Begriff Biodiversität beschränkt sich nicht nur auf Lebensräume, Arten und die genetische Vielfalt – die Ausstellung zeigt das umfangreiche Angebot an Programmen, Einrichtungen und Veranstaltungen im Schutzgebiet. Freuen Sie sich auf ein spannendes Quiz, das Sie durch die Ausstellung begleitet! Täglich finden zwei Verlosungen statt, bei denen Hotelgutscheine der Nationalpark-Partnerbetriebe gewonnen werden können. Besondere Aktionen für Kinder runden das Angebot ab.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schritt für Schritt zum Gartenglück!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1718395&page=35","Immer mittwochs findet im Gärtnerischen Infotower unser Beratungstag zur Pflanzenverwendung im Hausgarten statt. Schritt für Schritt kommen Sie so Ihrem Gartenglück näher.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"PELE, TIKI, HULA – ALOHA HAWAII Bilderausstellung – Fotoprojektion - Ride-the-Wave Fotos","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1719093&page=35","Begeben Sie sich mit der Künstlerin Art´n Oil – Sylvia Roswora auf eine faszinierende audiovisuelle Tour über die vier Hawaiianischen Inseln - Big Island, Maui, Kauai und Oahu. Lassen Sie sich vom Charme und der grandiosen Natur dieser fernen Inseln im Pazifik bezaubern.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Würzburg now and then","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1719856&page=35","Anlässlich der Themenwoche Amerika wird es in der Bibliothek eine Kooperation mit der Universität Würzburg geben. Im Zuge des Austauschs mit der ""Florida Gulf Coast University""werden die Eindrücke der amerikanischen Gäste in Text und Tonform dokumentiert um eine Verbindung zwischen den Erfahrungen der Amerikaner in Würzburg anno dazumal und heute zu knüpfen.>>",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Hortensien, Kakteen und Co. – Typisch amerikanisch","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1721500&page=35","Ob Mais, Kartoffel, Tomate, Ku¨rbis, Avocado, Kakaobaum, Tabak, Paprika, Feigenkaktus, aber auch Magnolie, Lantane und viele Palmen: Zahlreiche Pflanzen, die mittlerweile in unseren Breitengraden als heimisch gelten, stammen urspru¨nglich vom amerikanischen Kontinent. Auch Douglasien, Robinien sowie eine Vielzahl von Eichen, Ahorn und Felsenbirne, Wilder Wein, Essigbaum und Johannisbeere haben ihren Weg u¨ber den Atlantik zu uns gefunden. Leitpflanze dieser Ausstellung ist die Hortensie. In breiter Artenund Sortenvielfalt steht sie im Mittelpunkt und wird durch weitere typische Vertreter der amerikanischen Flora ergänzt.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Urban Gardening und Grüne Smoothies","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1727227&page=35","Beim Urban Gardening werden Kisten, Gefäße oder sogar Dächer und Fassaden zur Nahrungsmittelproduktion genutzt. Grünes Gemüse, Kräuter und Salate werden auch in grünen Smoothies verwertet zum Probieren angeboten. - Basteln eigener Pflanzgefäße zum Urban Gardening - Zubereitung eines Smoothies und Gelegenheit zum Probieren zu jeder vollen Stunde",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"KV Rhön-Grabfeld »Gartenkultur und Landespflege«","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1728166&page=35","Gartenbauvereine des Kreisverbandes präsentiereneine Woche die unterschiedlichstenThemen mit Schwerpunkt Anbau von Streuobstund Beeren, Geenpool, dazu die Schönheit derLandschaft und Dörfer in der Rhön<><>Do 9.8. – Di 14.8., OGV Stetten»Rhöner Streuobst« mit Verkostung von Obstund Beerenweinen<><>Sa 11.8., OGV Mellrichstadt»Mellrichstadt und seine Rosen«, mit Rosenbowle und Rosengelée, dazu Veredlungstechniken bei Rosen<><>Mi 15.8., OGV SondheimInformationen zum Bibelgarten, Life-Cookingmit Kräutern aus dem Bibelgarten, Kinderprogramm",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Holzofenbäcker","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1730085&page=35","Pizza aus dem Holzofen, frisch und schmackhaft!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Achtsam in Bewegung","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716108&page=35","Erleben Sie die wohltuende Wirkung von achtsamer Bewegung auf dem schön gestalteten LGS-Gelände. Wir werden an der frischen Luft in Bewegung kommen und die Natur mit allen Sinnen genießen. Gehen sowie dynamische und sanfte Bewegungsübungen im Einklang mit dem Atem tun dem ganzen Körper gut und bringen zudem Entspannung und Erholung. Sie benötigen nur bequeme Alltagskleidung/Schuhe und 45 Minuten Zeit für sich. In Ausnahmefällen kann es sein, dass ein Termin krankheitsbedingt oder aufgrund des Wetters entfallen muss. Bitte informieren Sie sich immer tagesaktuell über die Homepage der vhs: www.vhs-wuerzburg.info",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.385416666666667,0.416666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Walk dich fit","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716258&page=35","Warum den Tag nicht mit einer Walkingeinheit in schöner Umgebung beginnen? So haben Sie das Workout schon geschafft und können motiviert in den Tag starten. Walking ist ein effektives und schonendes Training für jede Jahreszeit und jedes Alter. Es erwartet Sie ein abwechslungsreiches Programm, Kräftigungs- und Dehnübungen runden die Walkingeinheiten ab. Bequeme Sport-/Walkingschuhe sind empfehlenswert. In Ausnahmefällen kann es sein, dass ein Termin krankheitsbedingt oder aufgrund des Wetters entfallen muss. Bitte informieren Sie sich immer tagesaktuell über die Homepage der vhs: www.vhs-wuerzburg.info",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.395833333333333,0.4375,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1719774&page=35","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Wald - Nachhaltiger Gewinn für alle","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1728064&page=35","Vom Lebensraum bis zum CO²-Fresser, von der Solarfabrik bis zur Wellness-Oase - der Wald kann alles!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.416666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Bodyforming Outdoor","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=35&ev%5Bid%5D=1716159&page=35","Es erwartet Sie ein abwechslungsreiches Programm. Wir beginnen mit einem einfachen Warmup, machen verschiedene Kräftigungsübungen und schließen mit einem Cooldown. Bei dem effektiven Ganzkörperworkout trainieren wir mit dem eigenen Körpergewicht. Dabei werden neben der Arm- und Schultermuskulatur auch die Brust- und Rückenmuskeln sowie Bauch, Beine und Po trainiert. In Ausnahmefällen kann es sein, dass ein Termin krankheitsbedingt oder aufgrund des Wetters entfallen muss. Bitte informieren Sie sich immer tagesaktuell über die Homepage der vhs: www.vhs-wuerzburg.info",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.4375,0.479166666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
