"","title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"302","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2025&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-12,2018-10-12,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"303","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2066&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-12,2018-10-12,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"304","Wein.Seminar. Sensorik","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=1962&page=11","Schulen Sie Ihre Sinne. Tauchen Sie ein in eine Welt aus Duft	und Geschmack. Lernen Sie Weine fachmännisch zu Verkosten.	Und wie wirkt sich eigentlich die Glasauswahl auf den Wein	aus? In ungezwungener Atmosphäre nehmen wir verschiedene	Weine aus dem Juliusspital mit all unseren Sinnen wahr. Die	Teilnehmerzahl ist begrenzt.	Beginn 18 Uhr, Dauer ca. 3,5 h, Gebühr 39,- €, Kartenverkauf	unter www.weingut-juliusspital.de/Veranstaltungen.	Nähere Infos: Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-13,2018-10-13,11:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"305","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2148&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-13,2018-10-13,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"306","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2107&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-13,2018-10-13,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"307","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2189&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-14,2018-10-14,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"308","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2026&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-19,2018-10-19,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"309","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2067&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-19,2018-10-19,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"310","Gedenkfeier Hospiz","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2251&page=11","Abschied zu nehmen von einem lieben, nahestehenden Menschen schmerzt und stimmt traurig. Für viele Menschen ist es wichtig, in dieser Zeit nicht allein zu sein. Raum für Erinnerung zu schaffen, sich Zeit zum Gedenken und Innehalten einräumen kann Halt geben und Trost spenden.  Am Samstag, 20.Oktober findet eine Gedenkfeier für die Verstorbenen unseres Hospizes statt. Die Gedenkfeier beginnt um 15 Uhr in der Kapelle der Ritaschwestern, Friedrich-Spee-Straße 32, 97070 Würzburg.","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-20,2018-10-20,15:00:00,NA,NA,"Stiftung Juliusspital Würzburg"
"311","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2149&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-20,2018-10-20,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"312","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2108&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-20,2018-10-20,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"313","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=11&ev%5Bid%5D=2190&page=11","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-21,2018-10-21,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"314","Impfen - was gibt es Neues?","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=1942&page=12","Vortragsreihe ""Juliusspitälische Abende"" im Juliusspital Wie neue Impfstoffe schweren Infektionskrankheiten vorbeugen können. Referent: Prof. Dr. Tino F. Schwarz, Chefarzt Zentrallabor, Impfzentrum Der Vortrag richtet sich an alle am Thema Interessieren. Anmeldungen für den Juliusspitälischen Abend bis eine Woche vor Veranstaltungstermin unter Tel: (0931) 393-0. Die Teilnahme ist kostenfrei. ","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-23,2018-10-23,17:00:00,NA,"kostenfrei","Stiftung Juliusspital Würzburg"
"315","Wein.Seminar. Rebsortenvielfalt","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=1963&page=12","Lernen Sie die beeindruckende Vielfalt der fränkischen Rebsorten	kennen. Unkompliziert und mit guter Laune soll dieses Weinseminar	an das Thema Rebsorten heranführen und auch Ihre	bestehenden Kenntnisse erweitern. Die passende Weinverkostung	von ganz unterschiedlichen Rebsortentypen und Ausbaustilistiken	wird selbstverständlich nicht fehlen.	Beginn: 11 Uhr, Dauer ca. 3,0 h, Gebühr 39,- €, Kartenverkauf	unter www.weingut-juliusspital.de/Veranstaltungen	Nähere Infos: Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-25,2018-10-25,11:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"316","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2027&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-26,2018-10-26,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"317","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2068&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-26,2018-10-26,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"318","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2150&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-27,2018-10-27,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"319","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2109&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-27,2018-10-27,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"320","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2191&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-28,2018-10-28,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"321","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2028&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-02,2018-11-02,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"322","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2069&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-02,2018-11-02,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"323","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=12&ev%5Bid%5D=2151&page=12","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-11-03,2018-11-03,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
