"title"||"url"||"description"||"lng"||"lat"||"city"||"street"||"zip"||"date_start"||"date_end"||"time_start"||"time_end"||"price"||"organizer"
"Quer durch Afrika"||"https://www.schroeder-haus.de/veranstaltungsdetails/571b0067a8cf3dd012f9b4eee06c7f96/?tx_adebisevents_list%5Bevent%5D=1440&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"13.6.18, Mittwoch, 18.30 bis 21.30 Uhr, 1x  * Bitte zu dem Kurs eine Schürze mitbringen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-13||NA||0.770833333333333||0.895833333333333||"Gebühr: € 10,- + Materialgeld"||"R.-A.Schroeder-Haus"
"Die Hoffnung auf ein Leben nach dem Tod"||"https://www.schroeder-haus.de/veranstaltungsdetails/9a259da2aebf40932adc6711c2a37a89/?tx_adebisevents_list%5Bevent%5D=1441&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Lektürekurs zur Bibel  13.6. - 4.7.18, mittwochs, 19.00 bis 20.30 Uhr,  4x  Als \"Theorie des Jenseits\" hat Ludwig Feuerbach die christliche Religion beschrieben und damit kritisiert, dass die Vertröstung auf ein Leben nach dem Tod dazu führt, dass die Menschen nicht in der Wirklichkeit leben. Jesus hat mit seiner Botschaft vom Reich Gottes jedoch kein besseres Leben nach dem Tod angekündigt, sondern auch ein erfülltes Leben in der Gegenwart.  Im Seminar befassen wir uns mit biblischen Vorstellungen vom Königtum Gottes, vom Leben nach dem Tod, von Gericht und Gerechtigkeit und von der Sehnsucht nach einem erfüllten und glücklichen Leben für alle Menschen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-13||2018-07-04||0.791666666666667||0.854166666666667||"Gebühr: € 20,-"||"R.-A.Schroeder-Haus"
"Ikebana im Sommer"||"https://www.schroeder-haus.de/veranstaltungsdetails/d85085858f7c4cb99a3d8821c00ad5a5/?tx_adebisevents_list%5Bevent%5D=1438&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"für Anfänger und Fortgeschrittene  11.6., 25.6. +  9.7.18, montags, 19.30 bis 21.45 Uhr, 3x  Ikebana ist die japanische Kunst des Blumenstellens, sie bringt Zweige, Blumen und Blätter in ihrer vollen Schönheit zur Geltung. Kado wird der Blumenweg genannt. Miteinander gehen wir diesen Weg, lernen dabei in Achtsamkeit mit den Pflanzen umzugehen. Gleichzeitig schulen wir unsere Beobachtungsgabe und Konzentrationsfähigkeit. Wir üben in der Stille und kommen dadurch zur Ruhe und zu uns selbst. In diesem Kurs für Anfänger und Fortgeschrittene werden wir uns mit der Farbenlehre beschäftigen und sie in klassisch und modern gestalteten Blumenarrangements anwenden. * Bitte Blumenschere, kleines Küchenmesser und ein Handtuch mitbringen. Bringen Sie für den ersten Kursabend eine Vase oder ein Gefäß Ihrer Wahl und einen Steckigel mit. Zubehör kann auch am ersten Kursabend erworben werden."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-11||2018-06-25||0.8125||0.90625||"Gebühr: € 50,- inkl. Blumen"||"R.-A.Schroeder-Haus"
"\"Augenweide\" - Gutes für Deine Augen"||"https://www.schroeder-haus.de/veranstaltungsdetails/fc6dd9d69da231dcf84d06212c9fc46b/?tx_adebisevents_list%5Bevent%5D=1439&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"11.6 .- 2.7.18, montags, 18.30 bis 20.30 Uhr, 4x,  Ob Arbeit am Computer, Autofahren, Lesen oder einfach stressiger Alltag. Oft fühlen sich unsere Augen müde an, sind angespannt, unter Druck, brennen oder sind sehr trocken. Über Muskeln, Nerven und Energieleitbahnen sind die Augen mit dem ganzen Organismus verbunden und so wollen wir uns auch ganzheitlich, behutsam und leicht unseren SehSternen zuwenden. Mit einfachen Atemtechniken, Visualisierungen, Stillem Qi Gong, Sehspielen, und Craniosacraler Tiefenentspannung wollen wir unsere Augen erfrischen, entspannen und stärken. * Bitte bequeme Kleidung, Decke und kleines Kissen mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-07-02||NA||0.4625||0.770833333333333||"Gebühr: € 60,-"||"R.-A.Schroeder-Haus"
"Bild-Schöpfung Durch meditatives Fotografieren zur Ruhe kommen"||"https://www.schroeder-haus.de/veranstaltungsdetails/c0e454a31e61326a46e8530e6ce96dc4/?tx_adebisevents_list%5Bevent%5D=1437&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"9.6.18, Samstag, 11.00 bis 16.00 Uhr, 1x  Innehalten - zur Mitte kommen - die Schönheit der Schöpfung aus dem gegenwärtigen Moment heraus wahr- und aufnehmen. Entdecken Sie in der Landschaft um sie herum Ihre eigenen inneren Seelenbilder. Lassen Sie ihren Kopf leer werden und sich von dem begeistern, was Ihren Augen-Blick festhält. Nebenbei können Sie Ihre Kamera besser kennen lernen und den ein oder anderen Aufnahmetipp mitnehmen. Wir werden viel Zeit im Ringpark im Freien verbringen. Jede/r bringt Getränke und einen Imbiss für das Mittagessen mit, das wir - je nach Wetter - möglichst als Picknick im Freien gestalten werden. Anmeldung bis 28.5. erforderlich. Bezahlung bei Anmeldung."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-09||NA||0.458333333333333||0.666666666666667||"Gebühr: € 35,-"||"R.-A.Schroeder-Haus"
"Mich fokussieren Coaching myself mit Kamera"||"https://www.schroeder-haus.de/veranstaltungsdetails/911e7f323e6099ba7fe0a10aaa6f8dc0/?tx_adebisevents_list%5Bevent%5D=1435&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"8.6.18, Freitag, 18.00 bis 21.00 Uhr, 1x  In diesem Workshop geht es um Ihre Stärken, Ihre Sichtweisen, Ihr Selbst-Bewusst-Sein... Welche Seite zeigen Sie von sich und warum? Wie sehen die anderen Sie?  Sie werden darüber nicht nur ins Gespräch kommen, sondern auch ganz praktisch, Ihre Haltung per Kamera einfangen und sichtbar machen. Gerne können Sie auch Gegenstände mitbringen, die Ihnen wichtig sind und Sie in Ihrem Leben bestärken. Falls Sie eine Kamera haben, können Sie auch diese einpacken.  An diesem Abend können Sie in aller Ruhe einmal den Fokus auf sich selbst richten und vielleicht das eine oder andere neu an sich entdecken.    Anmeldung bis 28.5. erforderlich."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-08||NA||0.75||0.875||"Gebühr: € 25,-"||"R.-A.Schroeder-Haus"
"Eltern turnen mit ihren Kindern"||"https://www.schroeder-haus.de/veranstaltungsdetails/2f621178a248833781ae10c0adb53532/?tx_adebisevents_list%5Bevent%5D=1436&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Bewegungsförderung für Eltern und Kinder ab 2 Jahren  8.6.- 20.7.18, freitags, 16.30 bis 17.30 Uhr, 7x  Diese Turnstunde soll in erster Linie eine fröhliche Stunde sein, die Eltern ganz bewusst mit ihrem Kind genießen. Der natürliche Bewegungsdrang der Kinder steht im Vordergrund. \"Alltagsmaterialien\" wie z.B. eine Zeitung, Kissen oder Bierdeckel etc. laden zum Turnen ein, woraus einfache Übungsformen entstehen, die die motorische Entwicklung des Kindes unterstützen. Diese Impulse lassen sich leicht in den Alltag integrieren. Spiel und Bewegungslieder runden die Stunde ab. * Bitte bequeme Kleidung und Turnschuhe mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-08||2018-07-20||0.6875||0.729166666666667||"Gebühr: € 42,- für 1 Erwachsenen und 1 Kind  - jede weitere Person € 16,-"||"R.-A.Schroeder-Haus"
"Leben im Gleichgewicht - Die Rolle der Hormone"||"https://www.schroeder-haus.de/veranstaltungsdetails/242b691373d43e43c5fe07e1275cf51f/?tx_adebisevents_list%5Bevent%5D=1433&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"7.6.18, Donnerstag, 19.00 Uhr  Die Folgen einer Hormonstörung sind vielgestaltig und werden oft nicht mit einer hormonellen Ursache in Verbindung gebracht: Erschöpfungszustände, Übergewicht, Kopfschmerzen, Migräne, Depressionen, Angstzustände, Schlaflosigkeit und vieles andere mehr. Die sogenannten Steroidhormone wie Östrogene, Testosteron, Progesteron, DHEA und Cortisol, auch als Geschlechts- bzw.- Stresshormone bekannt, steuern gemeinsam mit den Schilddrüsenhormonen hunderte von Vorgängen in unserem Körper. Sie bestimmen mit, wie gut wir schlafen, wie belastbar und vital wir uns fühlen und sie haben einen starken Einfluss auf unsere Psyche.  An diesem Abend erfahren Sie etwas über die Funktion der Hormone und was sie positiv oder negativ beinflusst sowie über die Möglichkeiten einer natürlichen Hormontherapie mit sogenannten bioidentischen Hormonen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-07||NA||0.791666666666667||NA||"Gebühr: € 5,- (ermäßigt € 3,-)"||"R.-A.Schroeder-Haus"
"\"Spielend Leben lernen\" - Eltern-Kind-Gruppe"||"https://www.schroeder-haus.de/veranstaltungsdetails/f0eb063c98bfaec70fa9f2043f2c31fe/?tx_adebisevents_list%5Bevent%5D=1434&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"für Eltern und Kinder ab dem Laufalter (bis ca. 3 Jahren)  7.6. -  19.7.18, donnerstags, 15.00 bis 17.00 Uhr, 7x  Die Eltern-Kind-Gruppe gibt Müttern und Vätern Gelegenheit, mit ihrem Kind in der Gemeinschaft mit Gleichgesinnten zu spielen und zu lernen. Finger-, Kreis- und Singspiele, Musik und Bewegung, gestalterische Elemente, Sinneserfahrungen sowie Werterziehung werden jahreszeitlich in ein Programm eingebettet und wecken das Interesse der Kinder. Eltern haben Gelegenheit, Kontakte zu knüpfen, Erfahrungen auszutauschen, Elternrolle zu bedenken und zu diskutieren und erhalten Anregungen zur altersgemäßen Förderung ihres Kindes."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-07||2018-07-19||0.625||0.708333333333333||"Gebühr: 42,-€ für 1 Erwachsenen und 1 Kind"||"R.-A.Schroeder-Haus"
"Atelierbesuch bei Angelika Summa"||"https://www.schroeder-haus.de/veranstaltungsdetails/645f4ffdcda7670515194d3df100c2f6/?tx_adebisevents_list%5Bevent%5D=1432&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"6.6.18, Mittwoch, 10.00 bis 11.30 Uhr  Im Rahmen der Reihe \"Frauen-Frühschoppen\" -  ein offenes Angebot für Frauen jeden Alters, auch Männer sind herzlich willkommen!  Treffpunkt: Malerfürstentum Neu-Wredanien, Innere Aumühle 15-17, Würzburg"||"9.95984"||"49.79917"||"Würzburg"||"Innere Aumühlstraße 15"||"97076"||2018-06-06||NA||0.416666666666667||0.479166666666667||"Gebühr: € 4,-"||"R.-A.Schroeder-Haus"
"Low Carb - vegetarisch"||"https://www.schroeder-haus.de/veranstaltungsdetails/c90d469ea3655f82520b44092dd6f6dd/?tx_adebisevents_list%5Bevent%5D=1428&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"5.6.18, Dienstag, 18.30 bis 21.30 Uhr, 1x  * Bitte zu dem Kurs eine Schürze mitbringen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-05||NA||0.770833333333333||0.895833333333333||"Gebühr: € 10,- + Materialgeld"||"R.-A.Schroeder-Haus"
"SpielRaum für Entwicklung  Eltern-Kind-Gruppe nach Dr. Emmi Pikler"||"https://www.schroeder-haus.de/veranstaltungsdetails/56201ea3182ff2a831046a4dde7ada7f/?tx_adebisevents_list%5Bevent%5D=1430&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Für Eltern und Kinder von 5 Monaten bis ca. 3 Jahren  5.6. - 24.7.18, dienstags, 9.15 bis 10.15 Uhr, 7x (außer 26.6.)  Dr. Emmi Pikler hat in wissenschaftlichen Studien belegt, dass Kinder sich nach eigenem Rhythmus entwickeln und dadurch ein gesundes Selbstwertgefühl aufbauen. Der SpielRaum ermöglicht dem Kind, seine Impulse zu spüren. Im freien kreativen Spiel in reizreduzierter Umgebung gewinnt das Kind Zutrauen in seine Fähigkeiten und Stabilität. Es kann seinen Körper erleben, Bewegung selbständig entwickeln, Ruhe finden und sich in Beziehung zu anderen kennenlernen. Gefühle und Konflikte sind erlaubt und werden von der Leiterin begleitet. Die Eltern können in Ruhe den Kindern zuschauen, ihre Kompetenzen erleben und lernen, wie sie diese natürliche Entfaltung begleiten können. * Bitte bei der Anmeldung Alter und Name des Kindes mit angeben!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-05||2018-07-24||0.385416666666667||0.427083333333333||"Gebühr: € 60,- 1 Erw. und 1 Kind / € 22,- jede weitere Person"||"R.-A.Schroeder-Haus"
"SpielRaum für Entwicklung  Eltern-Kind-Gruppe nach Dr. Emmi Pikler"||"https://www.schroeder-haus.de/veranstaltungsdetails/ecad8b8a64a24d14073ae1262e987d9c/?tx_adebisevents_list%5Bevent%5D=1431&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Für Eltern und Kinder von 5 Monaten bis ca. 3 Jahren  5.6. - 24.7.18, dienstags, 10.30 bis 11.30 Uhr, 7x (außer 26.6.)  Dr. Emmi Pikler hat in wissenschaftlichen Studien belegt, dass Kinder sich nach eigenem Rhythmus entwickeln und dadurch ein gesundes Selbstwertgefühl aufbauen. Der SpielRaum ermöglicht dem Kind, seine Impulse zu spüren. Im freien kreativen Spiel in reizreduzierter Umgebung gewinnt das Kind Zutrauen in seine Fähigkeiten und Stabilität. Es kann seinen Körper erleben, Bewegung selbständig entwickeln, Ruhe finden und sich in Beziehung zu anderen kennenlernen. Gefühle und Konflikte sind erlaubt und werden von der Leiterin begleitet. Die Eltern können in Ruhe den Kindern zuschauen, ihre Kompetenzen erleben und lernen, wie sie diese natürliche Entfaltung begleiten können. * Bitte bei der Anmeldung Alter und Name des Kindes mit angeben!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-06-05||2018-07-24||0.4375||0.479166666666667||"Gebühr: € 60,- 1 Erw. und 1 Kind / € 22,- jede weitere Person"||"R.-A.Schroeder-Haus"
"Große Verdi-Gala in der Basilika von Kloster Eberbach"||"https://www.schroeder-haus.de/veranstaltungsdetails/7655b351b3a20862c57f8c647bae143a/?tx_adebisevents_list%5Bevent%5D=1568&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"2-Tages-Fahrt nach Wiesbaden und Mainz  3.6.18, Sonntag, 7.00 Uhr,  bis 4.6.18, Montag, ca.19.00 Uhr  In der Basilika der ehemaligen Zisterzienserabtei erwartet Sie am Sonntag um 18.00 Uhr eine \"Große Verdi-Gala\" mit der \"Messa da Requien\". Lassen Sie sich von den Opernklängen verzaubern und erleben Sie eine beeindruckende Atmosphäre in den altehrwürdigen Mauern der Klosterkirche. Eingestimmt werden Sie zuvor während einer Schlenderweinprobe im Kloster Eberbach.  Bei unserem im Angebot enthaltenen Ausflugsprogramm lernen Sie an den zwei Tagen die beiden Landeshauptstädte Wiesbaden und Mainz kennen und bestaunen bei einer Schifffahrt die vorbeiziehende Landschaft im romantischen Mittelrheintal. Im Reisepreis enthalten sind die Fahrt im modernen Reisebus, Übernachtung/Frühstück im DZ im Novotel Mainz (vier Sterne), geführte Stadtbesichtigungen in Mainz und Wiesbaden, Schifffahrt auf dem Rhein von Rüdesheim nach St. Goarshausen, eine Führung und Schlenderweinprobe im Kloster Eberbach und eine Eintrittskarte (Preiskategorie 4) für die Verdi-Gala. Änderungen vorbehalten. Anmeldung bis 4.5., Bezahlung bei Anmeldung.  Abfahrtsort: Bushaltestelle Bismarckstraße Würzburg (gegenüber Posthochhaus)"||"9.9294819"||"49.8009549"||"Würzburg"||"Bismarckstraße 14"||"97080"||2018-06-03||2018-06-04||0.291666666666667||0.791666666666667||"Gebühr: € 249,- (Aufpreis für Einzelzimmer: € 29,-)"||"R.-A.Schroeder-Haus"
"Führung durch das Petererviertel"||"https://www.schroeder-haus.de/veranstaltungsdetails/b331bd93df4a8b5a2229cc8ef9f32809/?tx_adebisevents_list%5Bevent%5D=1567&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"18.5.18, Freitag, 18.00 Uhr,  Im Rahmen des Projekts Kunst im Petererviertel \"Mensch! Guck mal ...\" Das Petererviertel gehört zu den alten gewachsenen Vierteln der Würzburger Altstadt. Trotz seiner Dichte an historischen Bauten genießt es jedoch unter Touristen und Einheimischen kaum Aufmerksamkeit. Stadtrat Willi Dürrnagel wird durch das Viertel der Handwerker und kleinen Leute führen, manche unbekannte Ecke erläutern und viel Wissenswertes über seine Geschichte erzählen. Leitung: Willi Dürrnagel, Stadtrat  Treffpunkt: R.-A.-Schröder-Haus, Wilhelm-Schwinn-Platz 3, 97070 Würzburg"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-18||NA||0.75||NA||"Gebühr: € 5,-"||"R.-A.Schroeder-Haus"
"Vegetarische Eiweißbomben"||"https://www.schroeder-haus.de/veranstaltungsdetails/d096352e967742e564c584f9fe3c92c5/?tx_adebisevents_list%5Bevent%5D=1565&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"16.5.18,  Mittwoch, 18.30 bis 21.30 Uhr  * Bitte zu dem Kurs eine Schürze mitbringen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-16||NA||0.770833333333333||0.895833333333333||"Gebühr: € 10,- + Materialgeld"||"R.-A.Schroeder-Haus"
"Auf den Spuren von Tiepolo"||"https://www.schroeder-haus.de/veranstaltungsdetails/73852688d0f3b0c60e9b98a4bd0411de/?tx_adebisevents_list%5Bevent%5D=1566&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"16.5.18, Mittwoch, 10.00 bis 11.30 Uhr  Im Rahmen der Reihe \"Frauen-Frühschoppen\" -  ein offenes Angebot für Frauen jeden Alters, auch Männer sind herzlich willkommen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-16||NA||0.416666666666667||0.479166666666667||"Gebühr: € 4,-"||"R.-A.Schroeder-Haus"
"Was macht der Dachs in Albrecht Dürers Sündenfall?"||"https://www.schroeder-haus.de/veranstaltungsdetails/7180218b411bd6496ba2b893141d8211/?tx_adebisevents_list%5Bevent%5D=1563&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Die symbolische Bedeutung von Blumen und Tieren in der christlichen Kunst des Mittelalters  15.5.18, Dienstag, 19.00 Uhr  Die Erscheinungen der uns umgebenden Welt wurden in der christlichen Kunst des Mittelalters symbolisch gedeutet. Ein bestimmtes Tier oder eine Blume waren nicht nur reale Wesen oder Dinge, sondern wurden in den Kunstwerken zu Trägern einer Botschaft, die für das Verständnis des Bildinhalts von großer Bedeutung war. Was bedeuten Nelken auf einem Christgeburtsbild? Warum erscheinen Bienenkörbe in Grünewalds Stuppacher Madonna? Was bedeuten Papagei, Hirsch und Dachs in Darstellungen des Sündenfalls? Viele dieser symbolischen Bedeutungen von Blumen, Früchten und Tieren wollen wir im Rahmen des Vortrags entschlüsseln."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-15||NA||0.791666666666667||NA||"Gebühr: € 5,- (ermäßigt € 3,-)"||"R.-A.Schroeder-Haus"
"\"Voodoo Food\" - Eine kulinarische Safari durch Afrika"||"https://www.schroeder-haus.de/veranstaltungsdetails/859d711eb5ae89491ccee0b54451ae78/?tx_adebisevents_list%5Bevent%5D=1564&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"15.5.18, Dienstag, 18.30 bis 21.30 Uhr, 1x  * Bitte zu dem Kurs eine Schürze mitbringen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-15||NA||0.770833333333333||0.895833333333333||"Gebühr: € 10,- + Materialgeld"||"R.-A.Schroeder-Haus"
"Pilates: Dehnung und Kräftigung für den ganzen Körper"||"https://www.schroeder-haus.de/veranstaltungsdetails/9068162a22aaedf3bf2c4096efeb9951/?tx_adebisevents_list%5Bevent%5D=1562&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"11.5. - 20.7.18, freitags, 17.45 bis 18.45 Uhr, 9x,  (außer 25.5. und 1.6.)  Pilates trainiert die gelenkstabilisierende Tiefenmuskulatur und kann daher als effektive Haltungs- und Rückenschule verstanden werden. * Bitte mitbringen: Bequeme Kleidung, Gymnastikschuhe und großes Handtuch."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-11||2018-07-20||0.739583333333333||0.78125||"Gebühr: € 36,-"||"R.-A.Schroeder-Haus"
